Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID18394,18394,1406,0.073,969.974,849.960,0,83,83,25,1,-10921639,1.894,2,1,2,3836,0.308,43.601,0.119,1.311
ID19182,19182,1406,0.051,961.822,848.980,0,84,84,25,1,-10921639,1.807,2,1,2,3659,0.395,84.501,0.073,0.619
ID20285,20285,1406,0.022,956.232,848.289,0,85,85,25,1,-10921639,1.583,2,1,2,3206,0.493,70.317,-1.609E-4,-0.001
ID20115,20115,1406,0.039,954.615,839.056,0,86,86,25,1,-10921639,1.762,2,1,2,3568,0.426,77.904,0.042,0.336
ID19476,19476,1406,0.046,951.563,838.116,0,87,87,25,1,-10921639,1.798,2,1,2,3641,0.402,88.326,0.054,0.458
ID16496,16496,1407,0.024,453.618,836.902,0,79,79,25,1,-10921639,1.387,1,1,2,2809,0.487,22.425,-7.153E-4,-0.004
ID19224,19224,1407,0.059,453.012,859.478,0,80,80,25,1,-10921639,1.466,1,1,2,2969,0.499,95.000,0.080,0.435
ID18672,18672,1407,0.065,447.972,875.697,0,81,81,25,1,-10921639,1.640,2,1,2,3322,0.480,64.601,0.203,1.155
ID19761,19761,1407,0.072,438.000,903.000,0,82,82,25,1,-10921639,1.062,1,0,2,2150.103,0.887,64.917,0.166,0.340
ID18402,18402,1407,0.104,424.000,903.000,0,83,83,25,1,-10921639,1.095,1,0,2,2216.541,0.903,43.487,0.258,0.498
ID19198,19198,1407,0.068,425.000,903.000,0,84,84,25,1,-10921639,0.999,1,0,2,2023.121,0.858,29.610,0.148,0.301
ID20295,20295,1407,0.072,414.000,903.000,0,85,85,25,1,-10921639,1.043,1,0,2,2111.563,0.875,95.000,0.177,0.358
ID20136,20136,1407,0.060,419.000,903.000,0,86,86,25,1,-10921639,0.936,1,0,2,1896.175,0.819,95.000,0.160,0.315
ID16509,16509,1408,0.075,849.998,901.024,0,79,79,25,1,-10921639,1.041,1,0,2,2107.180,0.825,17.310,0.214,0.444
ID19228,19228,1408,0.052,845.352,879.973,0,80,80,25,1,-10921639,1.304,1,0.935,2,2640.415,0.460,23.383,0.173,0.837
ID18673,18673,1408,0.078,845.186,881.047,0,81,81,25,1,-10921639,1.425,1,0.832,2,2885.985,0.494,27.784,0.249,1.151
ID19758,19758,1408,0.085,843.032,880.797,0,82,82,25,1,-10921639,1.540,2,0.935,2,3117.962,0.497,32.101,0.286,1.378
ID18400,18400,1408,0.095,839.677,893.456,0,83,83,25,1,-10921639,1.349,1.338,0,2,2731.938,0.713,29.511,0.316,0.908
ID19206,19206,1408,0.071,841.000,903.000,0,84,84,25,1,-10921639,0.897,1,0,2,1817.187,0.792,32.197,0.186,0.356
ID20300,20300,1408,0.087,841.000,903.000,0,85,85,25,1,-10921639,0.922,1,0,2,1867.572,0.809,26.458,0.202,0.383
ID20144,20144,1408,0.066,843.000,903.000,0,86,86,25,1,-10921639,0.840,1,0,2,1700.156,0.749,15.685,0.162,0.313
ID19494,19494,1408,0.055,839.000,903.000,0,87,87,25,1,-10921639,0.814,1,0,2,1649.036,0.727,14.084,0.138,0.273
ID17714,17714,1408,0.063,840.000,903.000,0,88,88,25,1,-10921639,0.829,1,0,2,1678.504,0.740,23.459,0.165,0.317
ID17319,17319,1408,0.090,839.000,903.000,0,89,89,25,1,-10921639,0.917,1,0,2,1857.864,0.811,25.631,0.208,0.390
ID17054,17054,1408,0.119,837.000,903.000,0,90,90,25,1,-10921639,1.009,1,0,2,2044.211,0.866,48.061,0.285,0.517
ID16785,16785,1408,0.098,830.000,903.000,0,91,91,25,1,-10921639,0.910,1,0,2,1843.116,0.801,24.482,0.221,0.411
ID17860,17860,1408,0.087,828.000,903.000,0,92,92,25,1,-10921639,0.849,1,0,2,1719.385,0.754,23.827,0.190,0.360
ID18138,18138,1408,0.065,829.000,903.000,0,93,93,25,1,-10921639,0.784,1,0,2,1587.660,0.694,19.389,0.153,0.301
ID20572,20572,1408,0.040,820.000,903.000,0,94,94,25,1,-10921639,0.755,1,0,2,1528.786,0.667,13.911,0.101,0.208
ID16508,16508,1409,0.040,984.709,881.285,0,79,79,25,1,-10921639,1.687,2,0.832,2,3416.489,0.464,50.891,0.212,1.271
ID19227,19227,1409,0.046,978.725,878.416,0,80,80,25,1,-10921639,1.803,2,1,2,3651,0.398,47.257,0.205,1.544
ID18675,18675,1409,0.062,985.289,894.274,0,81,81,25,1,-10921639,1.350,1.870,0,2,2734.200,0.741,29.551,0.232,0.686
ID19765,19765,1409,0.080,982.000,903.000,0,82,82,25,1,-10921639,1.169,1.870,0,2,2366.624,0.927,54.107,0.217,0.449
ID18407,18407,1409,0.071,974.000,903.000,0,83,83,25,1,-10921639,1.081,1,0,2,2189.473,0.894,34.890,0.161,0.336
ID19210,19210,1409,0.049,967.000,903.000,0,84,84,25,1,-10921639,1.059,1,0,2,2144.529,0.883,95.000,0.112,0.243
ID18725,18725,1410,0.041,133.000,0.000,0,80,80,25,1,-10921639,1.032,1,0,2,2089.957,0.872,83.208,0.113,0.241
ID18411,18411,1410,0.043,137.000,0.000,0,81,81,25,1,-10921639,1.087,1,0,2,2201.214,0.896,95.000,0.135,0.289
ID19497,19497,1410,0.050,137.000,0.000,0,82,82,25,1,-10921639,1.092,1,0,2,2212.066,0.898,25.290,0.153,0.322
ID18143,18143,1410,0.037,119.000,0.000,0,83,83,25,1,-10921639,0.940,1,0,2,1902.561,0.816,27.857,0.068,0.147
ID18681,18681,1410,0.052,116.000,0.000,0,84,84,25,1,-10921639,0.947,1,0,2,1916.778,0.820,30.468,0.105,0.220
ID19910,19910,1410,0.032,131.000,0.000,0,85,85,25,1,-10921639,0.965,1,0,2,1954.141,0.828,95.000,0.064,0.141
ID18729,18729,1411,0.076,256.000,0.000,0,80,80,25,1,-10921639,1.023,1,0,2,2071.364,0.872,44.913,0.188,0.371
ID18413,18413,1411,0.070,273.000,0.000,0,81,81,25,1,-10921639,0.959,1,0,2,1941.758,0.833,84.287,0.197,0.379
ID19505,19505,1411,0.027,288.657,25.440,0,82,82,25,1,-10921639,1.324,1,1,2,2681,0.468,83.880,0.091,0.471
ID16266,16266,1412,0.053,509.000,0.000,0,79,79,25,1,-10921639,0.811,1,0,2,1642.364,0.720,19.024,0.112,0.226
ID18733,18733,1412,0.057,504.000,0.000,0,80,80,25,1,-10921639,0.871,1,0,2,1763.523,0.776,14.616,0.164,0.317
ID18414,18414,1412,0.064,499.000,0.000,0,81,81,25,1,-10921639,0.924,1,0,2,1870.309,0.814,21.983,0.157,0.307
ID19498,19498,1412,0.076,508.000,0.000,0,82,82,25,1,-10921639,0.918,1,0,2,1858.192,0.805,23.237,0.178,0.344
ID18145,18145,1412,0.091,519.000,0.000,0,83,83,25,1,-10921639,1.045,1,0,2,2116.742,0.880,34.124,0.194,0.386
ID18682,18682,1412,0.067,522.000,0.000,0,84,84,25,1,-10921639,0.989,1,0,2,2002.375,0.854,95.000,0.145,0.294
ID19916,19916,1412,0.064,521.000,0.000,0,85,85,25,1,-10921639,1.002,1,0,2,2029.141,0.860,35.051,0.151,0.305
ID19769,19769,1412,0.050,522.000,0.000,0,86,86,25,1,-10921639,0.998,1,0,2,2020.389,0.859,21.215,0.112,0.235
ID19239,19239,1412,0.069,526.000,0.000,0,87,87,25,1,-10921639,0.980,1,0,2,1983.899,0.847,95.000,0.144,0.291
ID17325,17325,1412,0.076,521.000,0.000,0,88,88,25,1,-10921639,1.086,1,0,2,2198.606,0.897,36.333,0.181,0.371
ID17060,17060,1412,0.082,520.000,0.000,0,89,89,25,1,-10921639,1.088,1,0,2,2202.976,0.898,35.647,0.200,0.403
ID16801,16801,1412,0.059,518.272,12.818,0,90,90,25,1,-10921639,1.530,2,0,2,3097.626,0.647,34.313,0.248,0.939
ID16519,16519,1412,0.061,514.000,0.000,0,91,91,25,1,-10921639,1.058,1,0,2,2142.349,0.892,48.914,0.151,0.311
ID17483,17483,1412,0.060,518.771,13.108,0,92,92,25,1,-10921639,1.549,2,0,2,3136.232,0.642,32.686,0.237,0.925
ID17874,17874,1412,0.067,514.112,25.581,0,93,93,25,1,-10921639,1.606,2,1,2,3252,0.489,61.486,0.210,1.139
ID20317,20317,1412,0.080,509.277,30.358,0,94,94,25,1,-10921639,1.639,2,1,2,3318,0.481,70.552,0.205,1.160
ID20595,20595,1412,0.101,502.198,40.809,0,95,95,25,1,-10921639,1.787,2,1,2,3618,0.410,36.198,0.193,1.408
ID22524,22524,1412,0.090,507.415,37.024,0,96,96,25,1,-10921639,1.681,2,1,2,3404,0.466,33.339,0.172,1.060
ID21405,21405,1412,0.090,513.236,33.931,0,97,97,25,1,-10921639,1.696,2,1,2,3435,0.460,32.047,0.192,1.186
ID21690,21690,1412,0.092,517.990,32.121,0,98,98,25,1,-10921639,1.681,2,1,2,3404,0.466,34.714,0.207,1.239
ID20866,20866,1412,0.090,520.754,34.065,0,99,99,25,1,-10921639,1.826,2,1,2,3698,0.379,43.547,0.201,1.611
ID22250,22250,1412,0.085,524.755,30.205,0,100,100,25,1,-10921639,1.850,2,1,2,3747,0.357,42.902,0.221,1.874
ID22787,22787,1412,0.069,525.720,22.343,0,101,101,25,1,-10921639,1.724,2,1,2,3491.767,0.445,34.422,0.239,1.493
ID23055,23055,1412,0.076,525.671,16.040,0,102,102,25,1,-10921639,1.626,2,0,2,3292.643,0.551,35.180,0.287,1.317
ID21133,21133,1412,0.072,532.000,0.000,0,103,103,25,1,-10921639,1.089,1,0,2,2205.689,0.901,34.146,0.168,0.348
ID21971,21971,1412,0.062,539.032,17.326,0,104,104,25,1,-10921639,1.688,2,0,2,3417.449,0.506,39.914,0.263,1.387
ID23346,23346,1412,0.059,538.084,32.627,0,105,105,25,1,-10921639,1.884,2,1,2,3816,0.320,75.512,0.165,1.668
ID23897,23897,1412,0.075,541.803,2.949,0,106,106,25,1,-10921639,1.234,2,0,2,2498.773,0.874,33.553,0.212,0.494
ID24456,24456,1412,0.086,545.000,0.000,0,107,107,25,1,-10921639,1.103,1,0,2,2234.423,0.903,37.139,0.204,0.413
ID24159,24159,1412,0.087,542.000,0.000,0,108,108,25,1,-10921639,1.071,1,0,2,2169.447,0.887,33.506,0.218,0.432
ID23612,23612,1412,0.095,537.000,0.000,0,109,109,25,1,-10921639,1.010,1,0,2,2044.693,0.859,33.139,0.220,0.424
ID24737,24737,1412,0.086,538.000,0.000,0,110,110,25,1,-10921639,1.048,1,0,2,2122.362,0.880,33.127,0.207,0.408
ID25038,25038,1412,0.074,545.000,0.000,0,111,111,25,1,-10921639,1.084,1,0,2,2194.169,0.897,55.406,0.195,0.395
ID25899,25899,1412,0.062,551.000,0.000,0,112,112,25,1,-10921639,1.031,1,0,2,2087.676,0.874,85.807,0.140,0.289
ID27326,27326,1412,0.062,550.000,0.000,0,113,113,25,1,-10921639,1.001,1,0,2,2027.982,0.855,95.000,0.132,0.272
ID25621,25621,1412,0.033,545.000,0.000,0,114,114,25,1,-10921639,0.851,1,0,2,1723.156,0.759,10.000,0.065,0.136
ID16267,16267,1413,0.093,657.000,0.000,0,79,79,25,1,-10921639,0.815,1,0,2,1651.261,0.723,23.497,0.206,0.385
ID18735,18735,1413,0.085,658.000,0.000,0,80,80,25,1,-10921639,0.791,1,0,2,1602.516,0.702,21.004,0.191,0.362
ID18415,18415,1413,0.083,657.000,0.000,0,81,81,25,1,-10921639,0.787,1,0,2,1592.926,0.697,21.451,0.188,0.358
ID19500,19500,1413,0.089,659.000,0.000,0,82,82,25,1,-10921639,0.804,1,0,2,1627.848,0.714,20.595,0.199,0.373
ID18147,18147,1413,0.094,660.000,0.000,0,83,83,25,1,-10921639,0.818,1,0,2,1657.412,0.729,20.004,0.207,0.386
ID18684,18684,1413,0.090,659.000,0.000,0,84,84,25,1,-10921639,0.811,1,0,2,1642.596,0.723,16.322,0.203,0.379
ID19920,19920,1413,0.088,659.000,0.000,0,85,85,25,1,-10921639,0.824,1,0,2,1667.998,0.732,19.848,0.178,0.341
ID19770,19770,1413,0.085,659.000,0.000,0,86,86,25,1,-10921639,0.816,1,0,2,1653.324,0.728,86.069,0.172,0.329
ID19241,19241,1413,0.083,657.000,0.000,0,87,87,25,1,-10921639,0.822,1,0,2,1664.392,0.731,95.000,0.165,0.318
ID17327,17327,1413,0.080,655.000,0.000,0,88,88,25,1,-10921639,0.821,1,0,2,1661.892,0.731,19.180,0.164,0.317
ID17062,17062,1413,0.078,653.000,0.000,0,89,89,25,1,-10921639,0.811,1,0,2,1642.399,0.719,21.774,0.158,0.308
ID18418,18418,1414,0.043,198.908,5.695,0,81,81,25,1,-10921639,1.076,1,0,2,2179.354,0.733,95.000,0.144,0.369
ID19504,19504,1414,0.060,195.527,22.508,0,82,82,25,1,-10921639,1.531,2,0.935,2,3101.025,0.499,34.158,0.219,1.103
ID18155,18155,1414,0.044,185.328,37.882,0,83,83,25,1,-10921639,1.484,1,1,2,3005,0.500,86.128,0.067,0.373
ID18689,18689,1414,0.011,170.784,13.538,0,84,84,25,1,-10921639,1.281,1,0,2,2594.779,0.588,95.000,0.131,0.506
ID18421,18421,1415,0.038,885.582,28.911,0,81,81,25,1,-10921639,1.316,1,1,2,2664,0.465,20.224,0.085,0.442
ID19511,19511,1415,0.099,897.625,51.226,0,82,82,25,1,-10921639,1.800,2,1,2,3645,0.400,44.324,0.173,1.324
ID18158,18158,1415,0.083,894.287,47.175,0,83,83,25,1,-10921639,1.755,2,1,2,3553,0.430,52.327,0.170,1.183
ID18695,18695,1415,0.075,886.719,43.705,0,84,84,25,1,-10921639,1.650,2,1,2,3341,0.477,95.000,0.130,0.798
ID19944,19944,1415,0.081,886.935,45.488,0,85,85,25,1,-10921639,1.724,2,1,2,3492,0.447,95.000,0.140,0.949
ID19781,19781,1415,0.073,889.813,51.901,0,86,86,25,1,-10921639,1.677,2,1,2,3395,0.468,95.000,0.118,0.755
ID19249,19249,1415,0.071,886.374,46.158,0,87,87,25,1,-10921639,1.718,2,1,2,3479,0.450,53.360,0.127,0.863
ID17334,17334,1415,0.059,906.515,45.587,0,88,88,25,1,-10921639,1.463,1,1,2,2963,0.499,63.668,0.088,0.473
ID17073,17073,1415,0.060,912.757,44.760,0,89,89,25,1,-10921639,1.379,1,1,2,2792,0.485,19.600,0.093,0.484
ID16807,16807,1415,0.059,918.376,48.027,0,90,90,25,1,-10921639,1.392,1,1,2,2818,0.488,30.168,0.094,0.489
ID16535,16535,1415,0.086,897.299,48.680,0,91,91,25,1,-10921639,1.800,2,1,2,3644,0.400,95.000,0.142,1.116
ID17500,17500,1415,0.076,891.090,42.557,0,92,92,25,1,-10921639,1.791,2,1,2,3627,0.407,95.000,0.124,0.972
ID17878,17878,1415,0.091,889.702,41.925,0,93,93,25,1,-10921639,1.967,2,1,2,3983,0.179,84.113,0.179,3.331
ID20319,20319,1415,0.096,891.383,44.370,0,94,94,25,1,-10921639,1.960,2,1,2,3968,0.197,46.716,0.181,3.050
ID20599,20599,1415,0.082,897.670,58.660,0,95,95,25,1,-10921639,1.988,2,1,2,4026,0.108,87.453,0.151,4.814
ID22533,22533,1415,0.071,906.287,69.457,0,96,96,25,1,-10921639,1.962,2,1,2,3974,0.190,48.188,0.122,2.253
ID21419,21419,1415,0.077,914.304,54.356,0,97,97,25,1,-10921639,1.913,2,1,2,3874,0.282,43.244,0.124,1.503
ID21701,21701,1415,0.063,904.291,67.169,0,98,98,25,1,-10921639,1.935,2,1,2,3919,0.246,95.000,0.099,1.412
ID20871,20871,1415,0.073,904.938,62.820,0,99,99,25,1,-10921639,1.979,2,1,2,4007,0.144,91.772,0.122,2.974
ID22259,22259,1415,0.061,893.618,61.864,0,100,100,25,1,-10921639,1.956,2,1,2,3960,0.206,44.445,0.100,1.727
ID22798,22798,1415,0.071,897.099,61.115,0,101,101,25,1,-10921639,1.980,2,1,2,4009,0.141,58.480,0.126,3.140
ID23069,23069,1415,0.065,905.079,69.155,0,102,102,25,1,-10921639,1.941,2,1,2,3931,0.235,54.722,0.106,1.586
ID21153,21153,1415,0.072,904.641,69.625,0,103,103,25,1,-10921639,1.963,2,1,2,3975,0.189,51.285,0.129,2.368
ID21981,21981,1415,0.067,904.823,66.221,0,104,104,25,1,-10921639,1.994,2,1,2,4038,0.077,50.660,0.114,5.296
ID23358,23358,1415,0.065,901.526,72.451,0,105,105,25,1,-10921639,1.965,2,1,2,3980,0.183,48.623,0.111,2.141
ID23913,23913,1415,0.055,904.587,75.857,0,106,106,25,1,-10921639,1.884,2,1,2,3815,0.320,48.339,0.114,1.203
ID24475,24475,1415,0.023,878.531,68.100,0,107,107,25,1,-10921639,1.707,2,1,2,3457,0.455,91.027,0.037,0.269
ID16279,16279,1416,0.047,505.680,66.853,0,79,79,25,1,-10921639,1.330,1,1,2,2693,0.470,20.608,0.047,0.253
ID18760,18760,1416,0.055,510.893,63.916,0,80,80,25,1,-10921639,1.344,1,1,2,2722,0.475,19.812,0.059,0.315
ID18427,18427,1416,0.056,511.912,65.440,0,81,81,25,1,-10921639,1.367,1,1,2,2768,0.482,22.282,0.059,0.316
ID19512,19512,1416,0.062,511.756,67.842,0,82,82,25,1,-10921639,1.527,2,1,2,3092,0.499,23.191,0.098,0.544
ID18163,18163,1416,0.045,508.738,76.408,0,83,83,25,1,-10921639,1.580,2,1,2,3199,0.494,22.761,0.052,0.315
ID18713,18713,1416,0.064,501.847,101.135,0,84,84,25,1,-10921639,1.840,2,1,2,3725,0.367,31.594,0.097,0.885
ID19971,19971,1416,0.065,509.174,101.994,0,85,85,25,1,-10921639,1.791,2,1,2,3626,0.407,36.254,0.095,0.760
ID16285,16285,1417,0.068,669.580,82.816,0,79,79,25,1,-10921639,1.591,2,1,2,3221,0.492,95.000,0.110,0.643
ID18778,18778,1417,0.061,668.127,79.216,0,80,80,25,1,-10921639,1.506,2,1,2,3050,0.500,84.445,0.078,0.436
ID18429,18429,1417,0.078,672.843,81.492,0,81,81,25,1,-10921639,1.663,2,1,2,3367,0.473,52.895,0.137,0.848
ID19515,19515,1417,0.077,671.444,77.917,0,82,82,25,1,-10921639,1.631,2,1,2,3303,0.483,47.908,0.129,0.772
ID18165,18165,1417,0.079,659.668,78.647,0,83,83,25,1,-10921639,1.694,2,1,2,3430,0.461,30.226,0.116,0.763
ID18704,18704,1417,0.071,646.262,73.913,0,84,84,25,1,-10921639,1.659,2,1,2,3360,0.474,25.586,0.106,0.669
ID19962,19962,1417,0.075,660.075,82.712,0,85,85,25,1,-10921639,1.883,2,1,2,3813,0.322,78.895,0.121,1.268
ID19789,19789,1417,0.078,647.224,77.937,0,86,86,25,1,-10921639,1.785,2,1,2,3614,0.411,95.000,0.112,0.874
ID19258,19258,1417,0.093,656.172,83.544,0,87,87,25,1,-10921639,1.975,2,1,2,3999,0.157,58.968,0.171,3.687
ID17342,17342,1417,0.096,671.321,73.354,0,88,88,25,1,-10921639,1.897,2,1,2,3842,0.304,95.000,0.166,1.783
ID17080,17080,1417,0.091,648.206,76.460,0,89,89,25,1,-10921639,1.870,2,1,2,3787,0.336,36.534,0.152,1.465
ID16816,16816,1417,0.098,641.913,83.834,0,90,90,25,1,-10921639,1.898,2,1,2,3843,0.303,41.989,0.172,1.838
ID16543,16543,1417,0.094,642.575,83.898,0,91,91,25,1,-10921639,1.931,2,1,2,3911,0.253,44.554,0.165,2.159
ID17533,17533,1417,0.067,641.400,109.541,0,92,92,25,1,-10921639,1.700,2,1,2,3443,0.458,33.207,0.103,0.691
ID17895,17895,1417,0.076,642.545,108.888,0,93,93,25,1,-10921639,1.718,2,1,2,3479,0.450,35.757,0.113,0.775
ID20335,20335,1417,0.067,634.552,102.140,0,94,94,25,1,-10921639,1.755,2,1,2,3554,0.430,80.845,0.103,0.762
ID22541,22541,1417,0.067,635.663,98.209,0,96,96,25,1,-10921639,1.665,2,1,2,3371,0.472,29.709,0.097,0.625
ID21433,21433,1417,0.074,637.824,100.660,0,97,97,25,1,-10921639,1.557,2,1,2,3153,0.497,29.932,0.107,0.606
ID21707,21707,1417,0.086,640.343,98.790,0,98,98,25,1,-10921639,1.606,2,1,2,3252,0.489,33.985,0.139,0.802
ID20878,20878,1417,0.085,645.743,102.748,0,99,99,25,1,-10921639,1.528,2,1,2,3094,0.499,29.779,0.123,0.672
ID22266,22266,1417,0.071,651.392,97.298,0,100,100,25,1,-10921639,1.511,2,1,2,3059,0.500,28.254,0.089,0.491
ID22805,22805,1417,0.078,655.114,93.220,0,101,101,25,1,-10921639,1.531,2,1,2,3100,0.499,29.154,0.108,0.600
ID23074,23074,1417,0.044,659.902,95.645,0,102,102,25,1,-10921639,1.403,1,1,2,2841,0.491,22.672,0.013,0.072
ID21158,21158,1417,0.065,660.316,100.770,0,103,103,25,1,-10921639,1.711,2,1,2,3465,0.453,33.015,0.091,0.631
ID21985,21985,1417,0.061,669.318,98.265,0,104,104,25,1,-10921639,1.937,2,1,2,3922,0.243,54.578,0.099,1.434
ID23366,23366,1417,0.077,665.024,101.218,0,105,105,25,1,-10921639,1.794,2,1,2,3632,0.405,35.021,0.131,1.028
ID23923,23923,1417,0.056,659.844,105.025,0,106,106,25,1,-10921639,1.560,2,1,2,3160,0.496,78.907,0.084,0.487
ID24486,24486,1417,0.061,658.121,97.615,0,107,107,25,1,-10921639,1.514,2,1,2,3065,0.500,22.026,0.077,0.432
ID24187,24187,1417,0.053,660.721,93.043,0,108,108,25,1,-10921639,1.440,1,1,2,2917,0.497,20.260,0.060,0.330
ID23641,23641,1417,0.049,656.843,97.681,0,109,109,25,1,-10921639,1.434,1,1,2,2904,0.496,91.048,0.044,0.242
ID24771,24771,1417,0.052,654.964,99.682,0,110,110,25,1,-10921639,1.552,2,1,2,3143,0.497,30.249,0.043,0.258
ID25069,25069,1417,0.060,648.017,100.227,0,111,111,25,1,-10921639,1.598,2,1,2,3235,0.491,79.063,0.063,0.384
ID25940,25940,1417,0.083,646.954,94.717,0,112,112,25,1,-10921639,1.718,2,1,2,3479,0.450,37.424,0.123,0.839
ID25643,25643,1417,0.071,654.830,81.879,0,114,114,25,1,-10921639,1.699,2,1,2,3440,0.459,31.051,0.098,0.660
ID25357,25357,1417,0.086,657.040,75.304,0,115,115,25,1,-10921639,1.734,2,1,2,3511,0.442,34.650,0.134,0.928
ID26784,26784,1417,0.078,657.377,73.283,0,116,116,25,1,-10921639,1.745,2,1,2,3533,0.436,34.385,0.120,0.854
ID28213,28213,1417,0.086,660.870,69.698,0,117,117,25,1,-10921639,1.716,2,1,2,3475,0.451,35.339,0.125,0.845
ID26210,26210,1417,0.069,663.697,73.256,0,118,118,25,1,-10921639,1.680,2,1,2,3402,0.467,30.425,0.091,0.601
ID26505,26505,1417,0.076,665.232,71.355,0,119,119,25,1,-10921639,1.701,2,1,2,3444,0.458,33.306,0.110,0.735
ID27934,27934,1417,0.075,658.165,73.007,0,120,120,25,1,-10921639,1.639,2,1,2,3318,0.481,33.139,0.089,0.555
ID27630,27630,1417,0.072,656.554,73.143,0,121,121,25,1,-10921639,1.673,2,1,2,3387,0.469,89.426,0.106,0.683
ID27069,27069,1417,0.076,655.312,74.235,0,122,122,25,1,-10921639,1.582,2,1,2,3203,0.493,24.190,0.122,0.697
